invoice_no,stock_code,description,quantity,invoice_date,unit_price_gbp,customer_id,country,market
493442,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-01-04 13:36:00,1.25,13821,United Kingdom,UK
493442,21420,OYSTER TRINKET BOX,1,2010-01-04 13:36:00,3.25,13821,United Kingdom,UK
493442,21467,CHERRY CROCHET FOOD COVER,2,2010-01-04 13:36:00,3.75,13821,United Kingdom,UK
493442,21524,SPOTTY  HOME SWEET HOME DOORMAT,1,2010-01-04 13:36:00,6.75,13821,United Kingdom,UK
493442,21577,SAVE THE PLANET COTTON TOTE BAG,1,2010-01-04 13:36:00,2.25,13821,United Kingdom,UK
493442,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2010-01-04 13:36:00,2.25,13821,United Kingdom,UK
493442,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,2010-01-04 13:36:00,2.25,13821,United Kingdom,UK
493442,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2010-01-04 13:36:00,2.55,13821,United Kingdom,UK
493442,21716,BOYS VINTAGE TIN SEASIDE BUCKET,2,2010-01-04 13:36:00,2.55,13821,United Kingdom,UK
493442,21737,SET 3 WICKER LOG BASKETS,1,2010-01-04 13:36:00,19.95,13821,United Kingdom,UK
493442,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,2010-01-04 13:36:00,1.95,13821,United Kingdom,UK
493442,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2010-01-04 13:36:00,1.95,13821,United Kingdom,UK
493442,21931,JUMBO STORAGE BAG SUKI,3,2010-01-04 13:36:00,1.95,13821,United Kingdom,UK
493442,22095,LADS ONLY TISSUE BOX,4,2010-01-04 13:36:00,1.25,13821,United Kingdom,UK
493442,22107,PIZZA PLATE IN BOX,2,2010-01-04 13:36:00,3.75,13821,United Kingdom,UK
493442,22109,FULL ENGLISH BREAKFAST PLATE,2,2010-01-04 13:36:00,3.75,13821,United Kingdom,UK
493442,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-01-04 13:36:00,4.95,13821,United Kingdom,UK
493442,22125,UNION JACK HOT WATER BOTTLE,2,2010-01-04 13:36:00,5.95,13821,United Kingdom,UK
493442,37112,YELLOW BIRDS FELT DES FOODCOVER,2,2010-01-04 13:36:00,3.75,13821,United Kingdom,UK
493442,37333,"RETRO ""TEA FOR ONE""",1,2010-01-04 13:36:00,4.95,13821,United Kingdom,UK
493442,37464,ROBOT MUG IN DISPLAY BOX,5,2010-01-04 13:36:00,1.25,13821,United Kingdom,UK
493442,48111,DOOR MAT 3 SMILEY CATS,1,2010-01-04 13:36:00,6.75,13821,United Kingdom,UK
493442,48138,DOOR MAT UNION FLAG,1,2010-01-04 13:36:00,6.75,13821,United Kingdom,UK
493442,48194,DOORMAT HEARTS,1,2010-01-04 13:36:00,6.75,13821,United Kingdom,UK
493442,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,2010-01-04 13:36:00,3.25,13821,United Kingdom,UK
493442,79067,CORONA MEXICAN TRAY,6,2010-01-04 13:36:00,3.75,13821,United Kingdom,UK
493442,79190A,RETRO PLASTIC 70'S TRAY,5,2010-01-04 13:36:00,0.42,13821,United Kingdom,UK
493442,79190B,RETRO PLASTIC POLKA TRAY,5,2010-01-04 13:36:00,0.42,13821,United Kingdom,UK
493442,79190D,RETRO PLASTIC DAISY TRAY,5,2010-01-04 13:36:00,0.42,13821,United Kingdom,UK
493442,79321,CHILLI LIGHTS,3,2010-01-04 13:36:00,4.95,13821,United Kingdom,UK
493442,82001S,VINYL RECORD FRAME SILVER,3,2010-01-04 13:36:00,3.75,13821,United Kingdom,UK
493442,82578,KITCHEN METAL SIGN,2,2010-01-04 13:36:00,0.55,13821,United Kingdom,UK
493442,82581,TOILET METAL SIGN,2,2010-01-04 13:36:00,0.55,13821,United Kingdom,UK
493442,82597,BOMBS AWAY METAL SIGN,2,2010-01-04 13:36:00,2.1,13821,United Kingdom,UK
493442,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,5,2010-01-04 13:36:00,0.65,13821,United Kingdom,UK
493442,84596J,MIXED NUTS LIGHT GREEN BOWL,4,2010-01-04 13:36:00,1.25,13821,United Kingdom,UK
493442,84596K,JELLY BABIES YELLOW SMALL BOWL,4,2010-01-04 13:36:00,1.25,13821,United Kingdom,UK
493442,84671B,CROCHET BEAR WITH BLUE STRIPES,1,2010-01-04 13:36:00,2.55,13821,United Kingdom,UK
493442,84691,PACK 20 DOLLY PEGS,8,2010-01-04 13:36:00,0.85,13821,United Kingdom,UK
493442,84741C,CITRUS GARLAND FELT FLOWERS,3,2010-01-04 13:36:00,1.95,13821,United Kingdom,UK
493442,85049F,BABY BOOM RIBBONS,1,2010-01-04 13:36:00,1.25,13821,United Kingdom,UK
493442,85099B,JUMBO BAG RED WHITE SPOTTY,2,2010-01-04 13:36:00,1.95,13821,United Kingdom,UK
493442,85099F,JUMBO BAG STRAWBERRY,2,2010-01-04 13:36:00,1.95,13821,United Kingdom,UK
493442,85176,SEWING SUSAN 21 NEEDLE SET,2,2010-01-04 13:36:00,0.85,13821,United Kingdom,UK
493442,85178,VICTORIAN SEWING KIT,2,2010-01-04 13:36:00,1.25,13821,United Kingdom,UK
493443,20711,JUMBO BAG TOYS,10,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,20712,JUMBO BAG WOODLAND ANIMALS,4,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,20713,JUMBO BAG OWLS,10,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2010-01-04 13:39:00,2.95,14527,United Kingdom,UK
493443,21115,ROSE CARAVAN DOORSTOP,2,2010-01-04 13:39:00,6.75,14527,United Kingdom,UK
493443,21259,VICTORIAN SEWING BOX SMALL,4,2010-01-04 13:39:00,5.95,14527,United Kingdom,UK
493443,21275,ZINC TOP  2 DOOR WOODEN SHELF,8,2010-01-04 13:39:00,3.95,14527,United Kingdom,UK
493443,21481,FAWN BLUE HOT WATER BOTTLE,1,2010-01-04 13:39:00,2.95,14527,United Kingdom,UK
493443,21484,CHICK GREY HOT WATER BOTTLE,1,2010-01-04 13:39:00,3.45,14527,United Kingdom,UK
493443,21488,RED WHITE SCARF  HOT WATER BOTTLE,2,2010-01-04 13:39:00,3.95,14527,United Kingdom,UK
493443,21527,RETRO SPOT TRADITIONAL TEAPOT,12,2010-01-04 13:39:00,6.95,14527,United Kingdom,UK
493443,21528,DAIRY MAID TRADITIONAL TEAPOT,1,2010-01-04 13:39:00,6.95,14527,United Kingdom,UK
493443,21529,RETRO SPOT CERAMIC TOASTRACK,2,2010-01-04 13:39:00,3.45,14527,United Kingdom,UK
493443,21531,RETRO SPOT SUGAR JAM BOWL,3,2010-01-04 13:39:00,2.55,14527,United Kingdom,UK
493443,21533,RETRO SPOT LARGE MILK JUG,1,2010-01-04 13:39:00,4.95,14527,United Kingdom,UK
493443,21535,RETRO SPOT SMALL MILK JUG,3,2010-01-04 13:39:00,2.55,14527,United Kingdom,UK
493443,21539,RETRO SPOTS BUTTER DISH,5,2010-01-04 13:39:00,4.95,14527,United Kingdom,UK
493443,21621,VINTAGE UNION JACK BUNTING,1,2010-01-04 13:39:00,8.5,14527,United Kingdom,UK
493443,21622,VINTAGE UNION JACK CUSHION COVER,2,2010-01-04 13:39:00,4.95,14527,United Kingdom,UK
493443,21627,ELEPHANT CARNIVAL POUFFE,1,2010-01-04 13:39:00,14.95,14527,United Kingdom,UK
493443,21780,MA CAMPAGNE 4 DRAWER WALL SHELF,8,2010-01-04 13:39:00,5.95,14527,United Kingdom,UK
493443,21843,RETRO SPOT CAKE STAND,1,2010-01-04 13:39:00,10.95,14527,United Kingdom,UK
493443,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,21930,JUMBO STORAGE BAG SKULLS,4,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,21931,JUMBO STORAGE BAG SUKI,2,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,22177,5 HOOK BLACKBOARD ORGANISER,1,2010-01-04 13:39:00,9.95,14527,United Kingdom,UK
493443,22308,TEA COSY BLUE STRIPE,2,2010-01-04 13:39:00,2.55,14527,United Kingdom,UK
493443,22309,TEA COSY RED  STRIPE,2,2010-01-04 13:39:00,2.55,14527,United Kingdom,UK
493443,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,2010-01-04 13:39:00,9.95,14527,United Kingdom,UK
493443,46000M,POLYESTER FILLER PAD 45x45cm,2,2010-01-04 13:39:00,1.55,14527,United Kingdom,UK
493443,47562,ENGLISH ROSE IRONING BOARD COVER,2,2010-01-04 13:39:00,3.75,14527,United Kingdom,UK
493443,47566,PARTY BUNTING,3,2010-01-04 13:39:00,4.65,14527,United Kingdom,UK
493443,47566B,TEA TIME PARTY BUNTING,1,2010-01-04 13:39:00,4.65,14527,United Kingdom,UK
493443,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,79320,FLAMINGO LIGHTS,1,2010-01-04 13:39:00,4.95,14527,United Kingdom,UK
493443,79323W,WHITE CHERRY LIGHTS,1,2010-01-04 13:39:00,6.75,14527,United Kingdom,UK
493443,79341,WILLOW BRANCH LIGHTS.,1,2010-01-04 13:39:00,6.75,14527,United Kingdom,UK
493443,82578,KITCHEN METAL SIGN,2,2010-01-04 13:39:00,0.55,14527,United Kingdom,UK
493443,82580,BATHROOM METAL SIGN,4,2010-01-04 13:39:00,0.55,14527,United Kingdom,UK
493443,82581,TOILET METAL SIGN,4,2010-01-04 13:39:00,0.55,14527,United Kingdom,UK
493443,84029C,BROWN FURRY HOT WATER BOTTLE,1,2010-01-04 13:39:00,3.75,14527,United Kingdom,UK
493443,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2010-01-04 13:39:00,3.75,14527,United Kingdom,UK
493443,84509F,NEW ENGLAND PLACEMATS,2,2010-01-04 13:39:00,3.75,14527,United Kingdom,UK
493443,84623,PINK GINGHAM ROSE FLOOR CUSHION,4,2010-01-04 13:39:00,7.95,14527,United Kingdom,UK
493443,85099B,JUMBO BAG RED WHITE SPOTTY,10,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,85099F,JUMBO BAG STRAWBERRY,5,2010-01-04 13:39:00,1.95,14527,United Kingdom,UK
493443,85232B,SET/3 RUSSIAN DOLL STACKING TINS,4,2010-01-04 13:39:00,4.95,14527,United Kingdom,UK
493444,17164D,ASS COL SMALL SAND FROG P'WEIGHT,3,2010-01-04 13:47:00,0.42,16792,United Kingdom,UK
493444,21121,SET/10 RED SPOTTY PARTY CANDLES,2,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,21122,SET/10 PINK SPOTTY PARTY CANDLES,4,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,21124,SET/10 BLUE SPOTTY PARTY CANDLES,4,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,21158,MOODY GIRL DOOR HANGER,3,2010-01-04 13:47:00,1.45,16792,United Kingdom,UK
493444,21390,FILIGRIS HEART WITH BUTTERFLY,3,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,21442,GREEN BIRDHOUSE DECORATION,6,2010-01-04 13:47:00,0.85,16792,United Kingdom,UK
493444,21443,OLIVE CHALET BIRDFEEDER,3,2010-01-04 13:47:00,3.75,16792,United Kingdom,UK
493444,21481,FAWN BLUE HOT WATER BOTTLE,2,2010-01-04 13:47:00,2.95,16792,United Kingdom,UK
493444,21482,MUSHROOM BLUE HOT WATER BOTTLE,2,2010-01-04 13:47:00,2.95,16792,United Kingdom,UK
493444,21535,RETRO SPOT SMALL MILK JUG,2,2010-01-04 13:47:00,2.55,16792,United Kingdom,UK
493444,21577,SAVE THE PLANET COTTON TOTE BAG,2,2010-01-04 13:47:00,2.25,16792,United Kingdom,UK
493444,21578,WOODLAND DESIGN  COTTON TOTE BAG,2,2010-01-04 13:47:00,2.25,16792,United Kingdom,UK
493444,21580,RABBIT  DESIGN  COTTON TOTE BAG,2,2010-01-04 13:47:00,2.25,16792,United Kingdom,UK
493444,21729,SMALL MARAKESH METAL  LANTERN,3,2010-01-04 13:47:00,3.25,16792,United Kingdom,UK
493444,21737,SET 3 WICKER LOG BASKETS,1,2010-01-04 13:47:00,19.95,16792,United Kingdom,UK
493444,21745,GAOLERS KEYS DECORATIVE GARDEN,1,2010-01-04 13:47:00,3.75,16792,United Kingdom,UK
493444,21746,SMALL RED SPOT  WINDMILL,5,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,21749,LARGE RED SPOT WINDMILL,2,2010-01-04 13:47:00,2.1,16792,United Kingdom,UK
493444,21869,POTTING SHED COFFEE MUG,2,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,21894,POTTING SHED SEED ENVELOPES,6,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,21895,POTTING SHED SOW 'N' GROW SET,3,2010-01-04 13:47:00,4.25,16792,United Kingdom,UK
493444,21896,POTTING SHED TWINE,2,2010-01-04 13:47:00,2.1,16792,United Kingdom,UK
493444,21897,POTTING SHED CANDLE CITRONELLA,2,2010-01-04 13:47:00,2.95,16792,United Kingdom,UK
493444,21898,POTTING SHED ROSE CANDLE,2,2010-01-04 13:47:00,2.95,16792,United Kingdom,UK
493444,21911,GARDEN METAL SIGN,3,2010-01-04 13:47:00,1.65,16792,United Kingdom,UK
493444,22147,FELTCRAFT BUTTERFLY HEARTS,2,2010-01-04 13:47:00,1.45,16792,United Kingdom,UK
493444,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2010-01-04 13:47:00,2.1,16792,United Kingdom,UK
493444,22185,SLATE TILE NATURAL HANGING,3,2010-01-04 13:47:00,1.65,16792,United Kingdom,UK
493444,22189,CREAM HEART CARD HOLDER,1,2010-01-04 13:47:00,3.95,16792,United Kingdom,UK
493444,22232,JIGSAW TOADSTOOLS 3 PIECE,2,2010-01-04 13:47:00,1.65,16792,United Kingdom,UK
493444,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2010-01-04 13:47:00,2.55,16792,United Kingdom,UK
493444,82494L,WOODEN FRAME ANTIQUE WHITE,2,2010-01-04 13:47:00,2.95,16792,United Kingdom,UK
493444,84671B,CROCHET BEAR WITH BLUE STRIPES,3,2010-01-04 13:47:00,2.55,16792,United Kingdom,UK
493444,84791,GINGHAM HEART DECORATION,1,2010-01-04 13:47:00,2.95,16792,United Kingdom,UK
493444,84836,ZINC METAL HEART DECORATION,2,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,84845C,CARNATION SQUARE HANDY TIN,2,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,84845D,GERANIUM SQUARE HANDY TIN,2,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,84975,HEART SHAPED MIRROR,2,2010-01-04 13:47:00,1.69,16792,United Kingdom,UK
493444,85129C,BEADED CRYSTAL HEART BLUE SMALL,2,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,85129D,BEADED CRYSTAL HEART PINK SMALL,2,2010-01-04 13:47:00,1.25,16792,United Kingdom,UK
493444,85212,MINI PAINTED GARDEN DECORATION,1,2010-01-04 13:47:00,0.85,16792,United Kingdom,UK
493446,10002,INFLATABLE POLITICAL GLOBE,3,2010-01-04 14:00:00,0.85,17807,United Kingdom,UK
493446,21004,ROSE DU SUD CHILDS APRON,2,2010-01-04 14:00:00,4.25,17807,United Kingdom,UK
493446,21181,PLEASE ONE PERSON  METAL SIGN,1,2010-01-04 14:00:00,2.1,17807,United Kingdom,UK
493446,21198,WHITE HEART CONFETTI IN TUBE,1,2010-01-04 14:00:00,1.65,17807,United Kingdom,UK
493446,21255,"FRENCH BOTTLE , LAVENDER",1,2010-01-04 14:00:00,1.65,17807,United Kingdom,UK
493446,21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",1,2010-01-04 14:00:00,1.65,17807,United Kingdom,UK
493446,21349,IVY HEART WREATH,1,2010-01-04 14:00:00,6.75,17807,United Kingdom,UK
493446,21445,12 PINK ROSE PEG PLACE SETTINGS,2,2010-01-04 14:00:00,1.25,17807,United Kingdom,UK
493446,21446,12 RED ROSE PEG PLACE SETTINGS,2,2010-01-04 14:00:00,1.25,17807,United Kingdom,UK
493446,21447,12 IVORY ROSE PEG PLACE SETTINGS,2,2010-01-04 14:00:00,1.25,17807,United Kingdom,UK
493446,21473,SWEETHEART CREAM STEEL TABLE RECT,1,2010-01-04 14:00:00,19.95,17807,United Kingdom,UK
493446,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,2010-01-04 14:00:00,1.25,17807,United Kingdom,UK
493446,21870,I CAN ONLY PLEASE ONE PERSON MUG,6,2010-01-04 14:00:00,1.25,17807,United Kingdom,UK
493446,21899,"KEY FOB , GARAGE DESIGN",2,2010-01-04 14:00:00,0.65,17807,United Kingdom,UK
493446,21900,"KEY FOB , SHED",2,2010-01-04 14:00:00,0.65,17807,United Kingdom,UK
493446,21901,"KEY FOB , BACK DOOR",2,2010-01-04 14:00:00,0.65,17807,United Kingdom,UK
493446,21902,"KEY FOB , FRONT  DOOR",2,2010-01-04 14:00:00,0.65,17807,United Kingdom,UK
493446,22132,RED LOVE HEART SHAPE CUP,3,2010-01-04 14:00:00,0.85,17807,United Kingdom,UK
493446,22138,BAKING SET 9 PIECE RETROSPOT,1,2010-01-04 14:00:00,4.95,17807,United Kingdom,UK
493446,22146,EASTER CRAFT IVY WREATH WITH CHICK,3,2010-01-04 14:00:00,1.95,17807,United Kingdom,UK
493446,22197,"POPCORN HOLDER , SMALL",3,2010-01-04 14:00:00,0.85,17807,United Kingdom,UK
493446,22228,BUNNY WOODEN PAINTED WITH BIRD,3,2010-01-04 14:00:00,0.85,17807,United Kingdom,UK
493446,22261,FELT EGG COSY WHITE RABBIT,2,2010-01-04 14:00:00,0.85,17807,United Kingdom,UK
493446,22262,FELT EGG COSY CHICKEN,2,2010-01-04 14:00:00,0.85,17807,United Kingdom,UK
493446,22325,MOBILE VINTAGE HEARTS,1,2010-01-04 14:00:00,4.95,17807,United Kingdom,UK
493446,35096A,BLUE VICTORIAN FABRIC HEART BOX,3,2010-01-04 14:00:00,0.42,17807,United Kingdom,UK
493446,35096B,RED VICTORIAN FABRIC HEART BOX,3,2010-01-04 14:00:00,0.42,17807,United Kingdom,UK
493446,46118,FUNKY MONKEY CUSHION COVER,4,2010-01-04 14:00:00,0.85,17807,United Kingdom,UK
493446,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,6,2010-01-04 14:00:00,0.85,17807,United Kingdom,UK
493446,72756,FAIRY CAKE CANDLES,9,2010-01-04 14:00:00,1.49,17807,United Kingdom,UK
493446,72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,1,2010-01-04 14:00:00,3.75,17807,United Kingdom,UK
493446,84288B,SET/2 BLUE  NOODLE BASKETS,1,2010-01-04 14:00:00,1.95,17807,United Kingdom,UK
493446,84292B,BLUE COL METAL FOLDING CHAIR,1,2010-01-04 14:00:00,7.95,17807,United Kingdom,UK
493446,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2010-01-04 14:00:00,1.95,17807,United Kingdom,UK
493446,84378,SET OF 3 HEART COOKIE CUTTERS,3,2010-01-04 14:00:00,1.25,17807,United Kingdom,UK
493446,84789,ENCHANTED BIRD PLANT CAGE,1,2010-01-04 14:00:00,3.75,17807,United Kingdom,UK
493446,84791,GINGHAM HEART DECORATION,1,2010-01-04 14:00:00,2.95,17807,United Kingdom,UK
493446,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,2010-01-04 14:00:00,0.95,17807,United Kingdom,UK
493446,85113,POLKA DOT PISTACHIO PAIL,3,2010-01-04 14:00:00,2.1,17807,United Kingdom,UK
493446,85152,HAND OVER THE CHOCOLATE   SIGN,1,2010-01-04 14:00:00,2.1,17807,United Kingdom,UK
493446,85185B,PINK HORSE SOCK PUPPET,1,2010-01-04 14:00:00,2.95,17807,United Kingdom,UK
493446,85185C,COW  SOCK PUPPET,1,2010-01-04 14:00:00,2.95,17807,United Kingdom,UK
493446,85185F,LION SOCK PUPPET,1,2010-01-04 14:00:00,2.95,17807,United Kingdom,UK
493446,85195,HANGING HEART BASKET,3,2010-01-04 14:00:00,2.1,17807,United Kingdom,UK
493446,85199L,LARGE HANGING IVORY & RED WOOD BIRD,5,2010-01-04 14:00:00,0.65,17807,United Kingdom,UK
493446,85203,HANGING WOOD AND FELT BUTTERFLY,5,2010-01-04 14:00:00,0.42,17807,United Kingdom,UK
493446,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,5,2010-01-04 14:00:00,2.1,17807,United Kingdom,UK
493463,20660,VIP LUGGAGE TAG,1,2010-01-04 14:27:00,1.25,15581,United Kingdom,UK
493463,20866,BLUE ROSE FABRIC MIRROR,1,2010-01-04 14:27:00,1.25,15581,United Kingdom,UK
493463,20895,VINTAGE NOTEBOOK FRENCH LETTER,1,2010-01-04 14:27:00,2.95,15581,United Kingdom,UK
493463,20897,VINTAGE NOTEBOOK PARIS DAYS,1,2010-01-04 14:27:00,2.95,15581,United Kingdom,UK
493463,20898,VINTAGE NOTEBOOK TRAVELOGUE,1,2010-01-04 14:27:00,2.95,15581,United Kingdom,UK
493463,21076,SET/20 COLLAGE PAPER NAPKIN,2,2010-01-04 14:27:00,0.85,15581,United Kingdom,UK
493463,21080,SET/20 RED SPOTTY PAPER NAPKINS,1,2010-01-04 14:27:00,0.85,15581,United Kingdom,UK
493463,21171,BATHROOM METAL SIGN,1,2010-01-04 14:27:00,1.45,15581,United Kingdom,UK
493463,21172,PARTY METAL SIGN,1,2010-01-04 14:27:00,1.45,15581,United Kingdom,UK
493463,21228,"POCKET MIRROR ""GLAMOROUS""",1,2010-01-04 14:27:00,1.25,15581,United Kingdom,UK
493463,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1,2010-01-04 14:27:00,0.85,15581,United Kingdom,UK
493463,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,12,2010-01-04 14:27:00,0.85,15581,United Kingdom,UK
493463,85203,HANGING WOOD AND FELT BUTTERFLY,1,2010-01-04 14:27:00,0.42,15581,United Kingdom,UK
493463,85212,MINI PAINTED GARDEN DECORATION,1,2010-01-04 14:27:00,0.85,15581,United Kingdom,UK
493467,20711,JUMBO BAG TOYS,10,2010-01-04 14:29:00,1.95,13004,United Kingdom,UK
493467,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-01-04 14:29:00,1.25,13004,United Kingdom,UK
493467,21385,IVORY HANGING DECORATION  HEART,24,2010-01-04 14:29:00,0.85,13004,United Kingdom,UK
493467,21524,SPOTTY  HOME SWEET HOME DOORMAT,2,2010-01-04 14:29:00,6.75,13004,United Kingdom,UK
493467,21931,JUMBO STORAGE BAG SUKI,10,2010-01-04 14:29:00,1.95,13004,United Kingdom,UK
493467,22054,MINI CAKE STAND HANGING HEARTS,8,2010-01-04 14:29:00,1.65,13004,United Kingdom,UK
493467,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2010-01-04 14:29:00,1.65,13004,United Kingdom,UK
493467,22060,LARGE CAKE STAND HANGING HEARTS,2,2010-01-04 14:29:00,9.95,13004,United Kingdom,UK
493467,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2010-01-04 14:29:00,9.95,13004,United Kingdom,UK
493467,22177,5 HOOK BLACKBOARD ORGANISER,1,2010-01-04 14:29:00,9.95,13004,United Kingdom,UK
493467,22195,LARGE HEART MEASURING SPOONS,12,2010-01-04 14:29:00,1.65,13004,United Kingdom,UK
493467,22284,HEN HOUSE DECORATION,12,2010-01-04 14:29:00,1.65,13004,United Kingdom,UK
493467,22285,"DECORATION HEN ON NEST, HANGING",12,2010-01-04 14:29:00,1.65,13004,United Kingdom,UK
493467,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-01-04 14:29:00,9.95,13004,United Kingdom,UK
493467,48185,DOOR MAT FAIRY CAKE,2,2010-01-04 14:29:00,6.75,13004,United Kingdom,UK
493467,48187,DOOR MAT NEW ENGLAND,2,2010-01-04 14:29:00,6.75,13004,United Kingdom,UK
493467,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-01-04 14:29:00,5.95,13004,United Kingdom,UK
493467,82582,AREA PATROLLED METAL SIGN,6,2010-01-04 14:29:00,2.1,13004,United Kingdom,UK
493467,82583,HOT BATHS METAL SIGN,6,2010-01-04 14:29:00,2.1,13004,United Kingdom,UK
493467,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2010-01-04 14:29:00,1.25,13004,United Kingdom,UK
493467,84671B,CROCHET BEAR WITH BLUE STRIPES,6,2010-01-04 14:29:00,2.55,13004,United Kingdom,UK
493467,84990,60 GOLD AND SILVER FAIRY CAKE CASES,24,2010-01-04 14:29:00,0.55,13004,United Kingdom,UK
493467,84991,60 TEATIME FAIRY CAKE CASES,24,2010-01-04 14:29:00,0.55,13004,United Kingdom,UK
493467,85099F,JUMBO BAG STRAWBERRY,10,2010-01-04 14:29:00,1.95,13004,United Kingdom,UK
493467,85152,HAND OVER THE CHOCOLATE   SIGN,6,2010-01-04 14:29:00,2.1,13004,United Kingdom,UK
493467,90167,BEADED LOVE HEART JEWELLERY SET,12,2010-01-04 14:29:00,0.85,13004,United Kingdom,UK
493485,21589,SWALLOW GIANT TUBE MATCHES,2,2010-01-04 14:48:00,2.55,,United Kingdom,UK
493485,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,2010-01-04 14:48:00,0.42,,United Kingdom,UK
493487,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,2010-01-04 14:50:00,0.42,,United Kingdom,UK
493536,17129C,SKY BLUE COLOUR GLASS GEMS IN BAG,1,2010-01-04 15:29:00,0.85,17841,United Kingdom,UK
493536,20674,GREEN SPOTTY BOWL,1,2010-01-04 15:29:00,1.25,17841,United Kingdom,UK
493536,20677,PINK SPOTTY BOWL,2,2010-01-04 15:29:00,1.25,17841,United Kingdom,UK
493536,20685,RED SPOTTY COIR DOORMAT,1,2010-01-04 15:29:00,6.75,17841,United Kingdom,UK
493536,20718,RED SPOTTY SHOPPER BAG,1,2010-01-04 15:29:00,1.25,17841,United Kingdom,UK
493536,20723,STRAWBERRY CHARLOTTE BAG,1,2010-01-04 15:29:00,0.85,17841,United Kingdom,UK
493536,20724,RED SPOTTY CHARLOTTE BAG,2,2010-01-04 15:29:00,0.85,17841,United Kingdom,UK
493536,20725,LUNCH BAG RED SPOTTY,3,2010-01-04 15:29:00,1.65,17841,United Kingdom,UK
493536,20747,PICCADILLY TEA SET,1,2010-01-04 15:29:00,14.95,17841,United Kingdom,UK
493536,20753,RETRO PINK SPOT WASHING UP GLOVES,1,2010-01-04 15:29:00,2.1,17841,United Kingdom,UK
493536,20780,BLACK EAR MUFF HEADPHONES,1,2010-01-04 15:29:00,5.49,17841,United Kingdom,UK
493536,21014,SWISS CHALET TREE DECORATION,2,2010-01-04 15:29:00,0.85,17841,United Kingdom,UK
493536,21035,SET/2 RED SPOTTY TEA TOWELS,1,2010-01-04 15:29:00,2.95,17841,United Kingdom,UK
493536,21041,RED SPOTTY OVEN GLOVE DOUBLE,2,2010-01-04 15:29:00,2.95,17841,United Kingdom,UK
493536,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2010-01-04 15:29:00,1.25,17841,United Kingdom,UK
493536,21156,RED SPOTTY CHILDS APRON,2,2010-01-04 15:29:00,1.95,17841,United Kingdom,UK
